-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
-6.0,111.875,2024,4,10,6.48
-6.0,112.5,2024,4,10,10.0
-6.0,113.125,2024,4,10,16.11
-6.0,113.75,2024,4,10,16.4
-6.0,114.375,2024,4,10,9.67
-5.5,105.625,2024,4,10,14.96
-5.5,106.25,2024,4,10,6.1
-5.5,106.875,2024,4,10,6.93
-5.5,107.5,2024,4,10,6.1
-5.5,108.125,2024,4,10,9.27
-5.5,108.75,2024,4,10,8.63
-5.5,109.375,2024,4,10,8.17
-5.5,110.0,2024,4,10,8.7
-5.5,110.625,2024,4,10,8.08
-5.5,111.25,2024,4,10,6.35
-5.5,111.875,2024,4,10,5.19
-5.5,112.5,2024,4,10,8.26
-5.5,113.125,2024,4,10,12.38
-5.5,113.75,2024,4,10,11.71
-5.5,114.375,2024,4,10,6.17
-9.0,105.625,2024,4,11,0.44
-9.0,106.25,2024,4,11,1.55
-9.0,106.875,2024,4,11,2.41
-9.0,107.5,2024,4,11,2.02
-9.0,108.125,2024,4,11,0.65
-9.0,108.75,2024,4,11,0.32
-9.0,109.375,2024,4,11,0.59
-9.0,110.0,2024,4,11,0.55
-9.0,110.625,2024,4,11,0.78
-9.0,111.25,2024,4,11,0.44
-9.0,111.875,2024,4,11,0.51
-9.0,112.5,2024,4,11,0.75
-9.0,113.125,2024,4,11,3.14
-9.0,113.75,2024,4,11,4.56
-9.0,114.375,2024,4,11,6.38
-8.5,105.625,2024,4,11,1.94
-8.5,106.25,2024,4,11,10.21
-8.5,106.875,2024,4,11,14.98
-8.5,107.5,2024,4,11,15.78
-8.5,108.125,2024,4,11,5.92
-8.5,108.75,2024,4,11,0.92
-8.5,109.375,2024,4,11,1.71
-8.5,110.0,2024,4,11,2.95
-8.5,110.625,2024,4,11,4.58
-8.5,111.25,2024,4,11,2.43
-8.5,111.875,2024,4,11,3.59
-8.5,112.5,2024,4,11,1.31
-8.5,113.125,2024,4,11,1.87
-8.5,113.75,2024,4,11,2.59
-8.5,114.375,2024,4,11,10.5
-8.0,105.625,2024,4,11,6.44
-8.0,106.25,2024,4,11,34.88
-8.0,106.875,2024,4,11,46.14
-8.0,107.5,2024,4,11,60.77
-8.0,108.125,2024,4,11,21.34
-8.0,108.75,2024,4,11,4.06
-8.0,109.375,2024,4,11,7.03
-8.0,110.0,2024,4,11,7.48
-8.0,110.625,2024,4,11,13.02
-8.0,111.25,2024,4,11,7.76
-8.0,111.875,2024,4,11,7.39
-8.0,112.5,2024,4,11,1.41
-8.0,113.125,2024,4,11,2.28
-8.0,113.75,2024,4,11,2.32
-8.0,114.375,2024,4,11,50.12
-7.5,105.625,2024,4,11,10.88
-7.5,106.25,2024,4,11,48.07
-7.5,106.875,2024,4,11,65.36
-7.5,107.5,2024,4,11,90.0
-7.5,108.125,2024,4,11,28.99
-7.5,108.75,2024,4,11,4.19
-7.5,109.375,2024,4,11,5.36
-7.5,110.0,2024,4,11,12.36
-7.5,110.625,2024,4,11,16.9
-7.5,111.25,2024,4,11,10.99
-7.5,111.875,2024,4,11,7.39
-7.5,112.5,2024,4,11,1.54
-7.5,113.125,2024,4,11,3.3
-7.5,113.75,2024,4,11,2.63
-7.5,114.375,2024,4,11,31.06
-7.0,105.625,2024,4,11,11.26
-7.0,106.25,2024,4,11,26.31
-7.0,106.875,2024,4,11,35.98
-7.0,107.5,2024,4,11,25.59
-7.0,108.125,2024,4,11,10.03
-7.0,108.75,2024,4,11,4.66
-7.0,109.375,2024,4,11,6.73
-7.0,110.0,2024,4,11,15.66
-7.0,110.625,2024,4,11,16.85
-7.0,111.25,2024,4,11,10.7
-7.0,111.875,2024,4,11,4.47
-7.0,112.5,2024,4,11,1.85
-7.0,113.125,2024,4,11,3.7
-7.0,113.75,2024,4,11,4.1
-7.0,114.375,2024,4,11,13.23
-6.5,105.625,2024,4,11,10.68
-6.5,106.25,2024,4,11,13.32
-6.5,106.875,2024,4,11,12.49
-6.5,107.5,2024,4,11,13.74
-6.5,108.125,2024,4,11,8.05
-6.5,108.75,2024,4,11,7.64
-6.5,109.375,2024,4,11,11.09
-6.5,110.0,2024,4,11,11.2
-6.5,110.625,2024,4,11,9.32
-6.5,111.25,2024,4,11,4.45
-6.5,111.875,2024,4,11,1.42
-6.5,112.5,2024,4,11,2.14
-6.5,113.125,2024,4,11,3.05
-6.5,113.75,2024,4,11,4.41
-6.5,114.375,2024,4,11,4.98
-6.0,105.625,2024,4,11,10.37
-6.0,106.25,2024,4,11,9.23
-6.0,106.875,2024,4,11,6.98
-6.0,107.5,2024,4,11,5.67
-6.0,108.125,2024,4,11,5.03
-6.0,108.75,2024,4,11,5.4
-6.0,109.375,2024,4,11,4.36
-6.0,110.0,2024,4,11,4.0
-6.0,110.625,2024,4,11,2.75
-6.0,111.25,2024,4,11,1.04
-6.0,111.875,2024,4,11,0.66
-6.0,112.5,2024,4,11,1.59
-6.0,113.125,2024,4,11,2.25
-6.0,113.75,2024,4,11,2.12
-6.0,114.375,2024,4,11,2.19
-5.5,105.625,2024,4,11,11.19
-5.5,106.25,2024,4,11,6.81
-5.5,106.875,2024,4,11,3.51
-5.5,107.5,2024,4,11,2.95
-5.5,108.125,2024,4,11,3.36
-5.5,108.75,2024,4,11,2.81
-5.5,109.375,2024,4,11,2.77
-5.5,110.0,2024,4,11,2.22
-5.5,110.625,2024,4,11,1.83
-5.5,111.25,2024,4,11,0.74
-5.5,111.875,2024,4,11,0.59
-5.5,112.5,2024,4,11,1.25
-5.5,113.125,2024,4,11,1.85
-5.5,113.75,2024,4,11,1.98
-5.5,114.375,2024,4,11,1.96
-9.0,105.625,2024,4,12,0.63
-9.0,106.25,2024,4,12,0.64
-9.0,106.875,2024,4,12,0.71
-9.0,107.5,2024,4,12,0.73
-9.0,108.125,2024,4,12,0.72
-9.0,108.75,2024,4,12,0.64
-9.0,109.375,2024,4,12,0.58
-9.0,110.0,2024,4,12,0.74
-9.0,110.625,2024,4,12,0.97
-9.0,111.25,2024,4,12,1.48
-9.0,111.875,2024,4,12,1.48
-9.0,112.5,2024,4,12,2.95
-9.0,113.125,2024,4,12,5.5
-9.0,113.75,2024,4,12,6.68
-9.0,114.375,2024,4,12,5.5
-8.5,105.625,2024,4,12,1.46
-8.5,106.25,2024,4,12,1.07
-8.5,106.875,2024,4,12,0.89
-8.5,107.5,2024,4,12,0.84
-8.5,108.125,2024,4,12,0.81
-8.5,108.75,2024,4,12,1.03
-8.5,109.375,2024,4,12,1.1
-8.5,110.0,2024,4,12,2.03
-8.5,110.625,2024,4,12,1.01
-8.5,111.25,2024,4,12,1.29
-8.5,111.875,2024,4,12,1.37
-8.5,112.5,2024,4,12,3.33
-8.5,113.125,2024,4,12,3.29
-8.5,113.75,2024,4,12,5.98
-8.5,114.375,2024,4,12,4.82
-8.0,105.625,2024,4,12,3.23
-8.0,106.25,2024,4,12,2.82
-8.0,106.875,2024,4,12,2.39
-8.0,107.5,2024,4,12,2.29
-8.0,108.125,2024,4,12,3.34
-8.0,108.75,2024,4,12,7.22
-8.0,109.375,2024,4,12,7.62
-8.0,110.0,2024,4,12,3.0
-8.0,110.625,2024,4,12,1.9
-8.0,111.25,2024,4,12,1.64
-8.0,111.875,2024,4,12,1.72
-8.0,112.5,2024,4,12,2.43
-8.0,113.125,2024,4,12,2.6
-8.0,113.75,2024,4,12,2.69
-8.0,114.375,2024,4,12,25.05
-7.5,105.625,2024,4,12,6.75
-7.5,106.25,2024,4,12,9.02
-7.5,106.875,2024,4,12,8.92
-7.5,107.5,2024,4,12,8.94
-7.5,108.125,2024,4,12,9.5
-7.5,108.75,2024,4,12,7.03
-7.5,109.375,2024,4,12,4.52
-7.5,110.0,2024,4,12,3.22
-7.5,110.625,2024,4,12,2.83
-7.5,111.25,2024,4,12,2.4
-7.5,111.875,2024,4,12,2.39
-7.5,112.5,2024,4,12,2.0
-7.5,113.125,2024,4,12,2.59
-7.5,113.75,2024,4,12,2.73
-7.5,114.375,2024,4,12,7.77
-7.0,105.625,2024,4,12,11.13
-7.0,106.25,2024,4,12,17.65
-7.0,106.875,2024,4,12,19.99
-7.0,107.5,2024,4,12,20.41
-7.0,108.125,2024,4,12,17.0
-7.0,108.75,2024,4,12,6.91
-7.0,109.375,2024,4,12,3.48
-7.0,110.0,2024,4,12,1.54
-7.0,110.625,2024,4,12,2.36
-7.0,111.25,2024,4,12,2.51
-7.0,111.875,2024,4,12,2.75
-7.0,112.5,2024,4,12,1.89
-7.0,113.125,2024,4,12,2.83
-7.0,113.75,2024,4,12,2.83
-7.0,114.375,2024,4,12,3.62
-6.5,105.625,2024,4,12,14.26
-6.5,106.25,2024,4,12,27.15
-6.5,106.875,2024,4,12,33.94
-6.5,107.5,2024,4,12,31.3
-6.5,108.125,2024,4,12,23.26
-6.5,108.75,2024,4,12,10.24
-6.5,109.375,2024,4,12,3.85
-6.5,110.0,2024,4,12,3.17
-6.5,110.625,2024,4,12,2.12
-6.5,111.25,2024,4,12,1.63
-6.5,111.875,2024,4,12,1.46
-6.5,112.5,2024,4,12,1.39
-6.5,113.125,2024,4,12,1.69
-6.5,113.75,2024,4,12,2.03
-6.5,114.375,2024,4,12,1.88
-6.0,105.625,2024,4,12,13.56
-6.0,106.25,2024,4,12,30.03
-6.0,106.875,2024,4,12,47.07
-6.0,107.5,2024,4,12,52.69
-6.0,108.125,2024,4,12,37.94
-6.0,108.75,2024,4,12,10.81
-6.0,109.375,2024,4,12,2.71
-6.0,110.0,2024,4,12,2.28
-6.0,110.625,2024,4,12,1.38
-6.0,111.25,2024,4,12,0.92
-6.0,111.875,2024,4,12,0.9
-6.0,112.5,2024,4,12,1.28
-6.0,113.125,2024,4,12,1.59
-6.0,113.75,2024,4,12,1.56
-6.0,114.375,2024,4,12,2.05
-5.5,105.625,2024,4,12,9.48
-5.5,106.25,2024,4,12,13.41
-5.5,106.875,2024,4,12,20.62
-5.5,107.5,2024,4,12,18.23
-5.5,108.125,2024,4,12,11.61
-5.5,108.75,2024,4,12,4.71
-5.5,109.375,2024,4,12,2.73
-5.5,110.0,2024,4,12,2.76
-5.5,110.625,2024,4,12,1.6
-5.5,111.25,2024,4,12,1.21
-5.5,111.875,2024,4,12,1.43
-5.5,112.5,2024,4,12,2.03
-5.5,113.125,2024,4,12,2.47
-5.5,113.75,2024,4,12,2.59
-5.5,114.375,2024,4,12,2.88
-9.0,105.625,2024,4,13,0.25
-9.0,106.25,2024,4,13,0.28
-9.0,106.875,2024,4,13,0.52
-9.0,107.5,2024,4,13,0.38
-9.0,108.125,2024,4,13,1.16
-9.0,108.75,2024,4,13,2.28
-9.0,109.375,2024,4,13,2.93
-9.0,110.0,2024,4,13,2.92
-9.0,110.625,2024,4,13,2.34
-9.0,111.25,2024,4,13,2.44
-9.0,111.875,2024,4,13,2.34
-9.0,112.5,2024,4,13,3.93
-9.0,113.125,2024,4,13,2.02
-9.0,113.75,2024,4,13,2.08
-9.0,114.375,2024,4,13,0.87
-8.5,105.625,2024,4,13,0.32
-8.5,106.25,2024,4,13,0.3
-8.5,106.875,2024,4,13,0.47
-8.5,107.5,2024,4,13,0.42
-8.5,108.125,2024,4,13,1.24
-8.5,108.75,2024,4,13,2.86
-8.5,109.375,2024,4,13,4.54
-8.5,110.0,2024,4,13,3.64
-8.5,110.625,2024,4,13,3.27
-8.5,111.25,2024,4,13,2.94
-8.5,111.875,2024,4,13,3.41
-8.5,112.5,2024,4,13,9.14
-8.5,113.125,2024,4,13,6.21
-8.5,113.75,2024,4,13,15.87
-8.5,114.375,2024,4,13,1.94
-8.0,105.625,2024,4,13,0.54
-8.0,106.25,2024,4,13,0.75
-8.0,106.875,2024,4,13,0.78
-8.0,107.5,2024,4,13,0.86
-8.0,108.125,2024,4,13,1.93
-8.0,108.75,2024,4,13,3.24
-8.0,109.375,2024,4,13,5.12
-8.0,110.0,2024,4,13,7.54
-8.0,110.625,2024,4,13,4.28
-8.0,111.25,2024,4,13,2.76
-8.0,111.875,2024,4,13,3.1
-8.0,112.5,2024,4,13,5.4
-8.0,113.125,2024,4,13,4.07
-8.0,113.75,2024,4,13,3.77
-8.0,114.375,2024,4,13,15.62
-7.5,105.625,2024,4,13,1.41
-7.5,106.25,2024,4,13,1.9
-7.5,106.875,2024,4,13,1.57
-7.5,107.5,2024,4,13,1.91
-7.5,108.125,2024,4,13,6.96
-7.5,108.75,2024,4,13,13.2
-7.5,109.375,2024,4,13,9.87
-7.5,110.0,2024,4,13,5.17
-7.5,110.625,2024,4,13,2.57
-7.5,111.25,2024,4,13,2.69
-7.5,111.875,2024,4,13,2.09
-7.5,112.5,2024,4,13,3.12
-7.5,113.125,2024,4,13,2.24
-7.5,113.75,2024,4,13,3.14
-7.5,114.375,2024,4,13,4.83
-7.0,105.625,2024,4,13,3.47
-7.0,106.25,2024,4,13,3.45
-7.0,106.875,2024,4,13,2.26
-7.0,107.5,2024,4,13,2.42
-7.0,108.125,2024,4,13,5.34
-7.0,108.75,2024,4,13,8.96
-7.0,109.375,2024,4,13,6.71
-7.0,110.0,2024,4,13,4.55
-7.0,110.625,2024,4,13,1.6
-7.0,111.25,2024,4,13,2.24
-7.0,111.875,2024,4,13,2.8
-7.0,112.5,2024,4,13,3.29
-7.0,113.125,2024,4,13,2.21
-7.0,113.75,2024,4,13,2.44
-7.0,114.375,2024,4,13,1.3
-6.5,105.625,2024,4,13,5.38
-6.5,106.25,2024,4,13,4.39
-6.5,106.875,2024,4,13,2.29
-6.5,107.5,2024,4,13,2.87
-6.5,108.125,2024,4,13,3.83
-6.5,108.75,2024,4,13,18.96
-6.5,109.375,2024,4,13,13.11
-6.5,110.0,2024,4,13,10.74
-6.5,110.625,2024,4,13,3.17
-6.5,111.25,2024,4,13,1.91
-6.5,111.875,2024,4,13,2.44
-6.5,112.5,2024,4,13,2.31
-6.5,113.125,2024,4,13,1.68
-6.5,113.75,2024,4,13,0.98
-6.5,114.375,2024,4,13,0.82
-6.0,105.625,2024,4,13,5.45
-6.0,106.25,2024,4,13,3.99
-6.0,106.875,2024,4,13,1.83
-6.0,107.5,2024,4,13,1.47
-6.0,108.125,2024,4,13,2.17
-6.0,108.75,2024,4,13,4.89
-6.0,109.375,2024,4,13,4.16
-6.0,110.0,2024,4,13,2.59
-6.0,110.625,2024,4,13,1.94
-6.0,111.25,2024,4,13,1.5
-6.0,111.875,2024,4,13,1.72
-6.0,112.5,2024,4,13,1.74
-6.0,113.125,2024,4,13,1.63
-6.0,113.75,2024,4,13,1.5
-6.0,114.375,2024,4,13,1.25
-5.5,105.625,2024,4,13,4.86
-5.5,106.25,2024,4,13,3.22
-5.5,106.875,2024,4,13,1.4
-5.5,107.5,2024,4,13,1.05
-5.5,108.125,2024,4,13,1.76
-5.5,108.75,2024,4,13,2.63
-5.5,109.375,2024,4,13,2.39
-5.5,110.0,2024,4,13,2.49
-5.5,110.625,2024,4,13,2.08
-5.5,111.25,2024,4,13,2.06
-5.5,111.875,2024,4,13,2.15
-5.5,112.5,2024,4,13,2.64
-5.5,113.125,2024,4,13,2.81
-5.5,113.75,2024,4,13,2.82
-5.5,114.375,2024,4,13,1.93
-9.0,105.625,2024,4,14,3.14
-9.0,106.25,2024,4,14,3.82
-9.0,106.875,2024,4,14,3.99
-9.0,107.5,2024,4,14,3.92
-9.0,108.125,2024,4,14,3.43
-9.0,108.75,2024,4,14,1.91
-9.0,109.375,2024,4,14,0.7
-9.0,110.0,2024,4,14,0.47
-9.0,110.625,2024,4,14,0.59
-9.0,111.25,2024,4,14,3.65
-9.0,111.875,2024,4,14,1.7
-9.0,112.5,2024,4,14,3.32
-9.0,113.125,2024,4,14,0.69
-9.0,113.75,2024,4,14,0.48
-9.0,114.375,2024,4,14,0.23
-8.5,105.625,2024,4,14,2.79
-8.5,106.25,2024,4,14,3.55
-8.5,106.875,2024,4,14,3.96
-8.5,107.5,2024,4,14,3.9
-8.5,108.125,2024,4,14,3.81
-8.5,108.75,2024,4,14,2.98
-8.5,109.375,2024,4,14,4.94
-8.5,110.0,2024,4,14,3.4
-8.5,110.625,2024,4,14,3.66
-8.5,111.25,2024,4,14,7.43
-8.5,111.875,2024,4,14,7.03
-8.5,112.5,2024,4,14,12.59
-8.5,113.125,2024,4,14,4.93
-8.5,113.75,2024,4,14,6.13
-8.5,114.375,2024,4,14,0.42
-8.0,105.625,2024,4,14,2.89
-8.0,106.25,2024,4,14,3.65
-8.0,106.875,2024,4,14,3.89
-8.0,107.5,2024,4,14,3.76
-8.0,108.125,2024,4,14,4.56
-8.0,108.75,2024,4,14,5.39
-8.0,109.375,2024,4,14,10.88
-8.0,110.0,2024,4,14,21.93
-8.0,110.625,2024,4,14,6.44
-8.0,111.25,2024,4,14,6.83
-8.0,111.875,2024,4,14,9.97
-8.0,112.5,2024,4,14,13.56
-8.0,113.125,2024,4,14,6.21
-8.0,113.75,2024,4,14,6.79
-8.0,114.375,2024,4,14,2.44
-7.5,105.625,2024,4,14,7.52
-7.5,106.25,2024,4,14,8.19
-7.5,106.875,2024,4,14,7.02
-7.5,107.5,2024,4,14,7.33
-7.5,108.125,2024,4,14,8.33
-7.5,108.75,2024,4,14,13.96
-7.5,109.375,2024,4,14,14.47
-7.5,110.0,2024,4,14,9.88
-7.5,110.625,2024,4,14,3.45
-7.5,111.25,2024,4,14,4.45
-7.5,111.875,2024,4,14,7.85
-7.5,112.5,2024,4,14,10.73
-7.5,113.125,2024,4,14,6.1
-7.5,113.75,2024,4,14,6.32
-7.5,114.375,2024,4,14,1.91
-7.0,105.625,2024,4,14,18.75
-7.0,106.25,2024,4,14,16.22
-7.0,106.875,2024,4,14,15.37
-7.0,107.5,2024,4,14,17.66
-7.0,108.125,2024,4,14,12.76
-7.0,108.75,2024,4,14,8.73
-7.0,109.375,2024,4,14,6.35
-7.0,110.0,2024,4,14,6.01
-7.0,110.625,2024,4,14,1.86
-7.0,111.25,2024,4,14,2.39
-7.0,111.875,2024,4,14,4.62
-7.0,112.5,2024,4,14,6.28
-7.0,113.125,2024,4,14,4.4
-7.0,113.75,2024,4,14,3.54
-7.0,114.375,2024,4,14,1.5
-6.5,105.625,2024,4,14,25.36
-6.5,106.25,2024,4,14,16.28
-6.5,106.875,2024,4,14,13.62
-6.5,107.5,2024,4,14,13.68
-6.5,108.125,2024,4,14,14.71
-6.5,108.75,2024,4,14,31.36
-6.5,109.375,2024,4,14,12.8
-6.5,110.0,2024,4,14,9.69
-6.5,110.625,2024,4,14,3.22
-6.5,111.25,2024,4,14,1.89
-6.5,111.875,2024,4,14,2.09
-6.5,112.5,2024,4,14,2.44
-6.5,113.125,2024,4,14,2.12
-6.5,113.75,2024,4,14,1.47
-6.5,114.375,2024,4,14,1.07
-6.0,105.625,2024,4,14,20.74
-6.0,106.25,2024,4,14,9.99
-6.0,106.875,2024,4,14,6.06
-6.0,107.5,2024,4,14,6.14
-6.0,108.125,2024,4,14,5.81
-6.0,108.75,2024,4,14,9.89
-6.0,109.375,2024,4,14,4.7
-6.0,110.0,2024,4,14,2.62
-6.0,110.625,2024,4,14,2.42
-6.0,111.25,2024,4,14,2.06
-6.0,111.875,2024,4,14,1.8
-6.0,112.5,2024,4,14,1.38
-6.0,113.125,2024,4,14,1.09
-6.0,113.75,2024,4,14,1.04
-6.0,114.375,2024,4,14,0.88
-5.5,105.625,2024,4,14,16.05
-5.5,106.25,2024,4,14,5.79
-5.5,106.875,2024,4,14,3.82
-5.5,107.5,2024,4,14,3.37
-5.5,108.125,2024,4,14,4.0
-5.5,108.75,2024,4,14,4.16
-5.5,109.375,2024,4,14,3.11
-5.5,110.0,2024,4,14,2.95
-5.5,110.625,2024,4,14,2.75
-5.5,111.25,2024,4,14,2.6
-5.5,111.875,2024,4,14,2.48
-5.5,112.5,2024,4,14,1.7
-5.5,113.125,2024,4,14,0.99
-5.5,113.75,2024,4,14,0.92
-5.5,114.375,2024,4,14,0.76
-9.0,105.625,2024,4,15,0.61
-9.0,106.25,2024,4,15,0.21
-9.0,106.875,2024,4,15,0.13
-9.0,107.5,2024,4,15,0.09
-9.0,108.125,2024,4,15,0.08
-9.0,108.75,2024,4,15,0.04
-9.0,109.375,2024,4,15,0.09
-9.0,110.0,2024,4,15,0.07
-9.0,110.625,2024,4,15,0.26
-9.0,111.25,2024,4,15,0.17
-9.0,111.875,2024,4,15,0.28
-9.0,112.5,2024,4,15,0.1
-9.0,113.125,2024,4,15,0.12
-9.0,113.75,2024,4,15,0.12
-9.0,114.375,2024,4,15,0.34
-8.5,105.625,2024,4,15,0.59
-8.5,106.25,2024,4,15,0.22
-8.5,106.875,2024,4,15,0.2
-8.5,107.5,2024,4,15,0.12
-8.5,108.125,2024,4,15,0.14
-8.5,108.75,2024,4,15,0.34
-8.5,109.375,2024,4,15,1.48
-8.5,110.0,2024,4,15,2.32
-8.5,110.625,2024,4,15,4.09
-8.5,111.25,2024,4,15,3.44
-8.5,111.875,2024,4,15,4.08
-8.5,112.5,2024,4,15,1.53
-8.5,113.125,2024,4,15,0.96
-8.5,113.75,2024,4,15,0.38
-8.5,114.375,2024,4,15,0.52
-8.0,105.625,2024,4,15,2.44
-8.0,106.25,2024,4,15,1.99
-8.0,106.875,2024,4,15,1.46
-8.0,107.5,2024,4,15,1.02
-8.0,108.125,2024,4,15,1.64
-8.0,108.75,2024,4,15,3.5
-8.0,109.375,2024,4,15,8.56
-8.0,110.0,2024,4,15,9.96
-8.0,110.625,2024,4,15,12.98
-8.0,111.25,2024,4,15,11.48
-8.0,111.875,2024,4,15,11.15
-8.0,112.5,2024,4,15,5.7
-8.0,113.125,2024,4,15,2.43
-8.0,113.75,2024,4,15,3.55
-8.0,114.375,2024,4,15,1.84
-7.5,105.625,2024,4,15,12.74
-7.5,106.25,2024,4,15,7.48
-7.5,106.875,2024,4,15,3.67
-7.5,107.5,2024,4,15,3.42
-7.5,108.125,2024,4,15,4.74
-7.5,108.75,2024,4,15,6.22
-7.5,109.375,2024,4,15,7.14
-7.5,110.0,2024,4,15,10.2
-7.5,110.625,2024,4,15,15.59
-7.5,111.25,2024,4,15,15.66
-7.5,111.875,2024,4,15,13.82
-7.5,112.5,2024,4,15,7.81
-7.5,113.125,2024,4,15,3.39
-7.5,113.75,2024,4,15,3.87
-7.5,114.375,2024,4,15,1.15
-7.0,105.625,2024,4,15,27.1
-7.0,106.25,2024,4,15,12.04
-7.0,106.875,2024,4,15,3.05
-7.0,107.5,2024,4,15,3.41
-7.0,108.125,2024,4,15,2.42
-7.0,108.75,2024,4,15,2.93
-7.0,109.375,2024,4,15,4.05
-7.0,110.0,2024,4,15,8.03
-7.0,110.625,2024,4,15,13.22
-7.0,111.25,2024,4,15,13.5
-7.0,111.875,2024,4,15,10.63
-7.0,112.5,2024,4,15,6.78
-7.0,113.125,2024,4,15,3.34
-7.0,113.75,2024,4,15,2.96
-7.0,114.375,2024,4,15,1.14
-6.5,105.625,2024,4,15,25.86
-6.5,106.25,2024,4,15,10.27
-6.5,106.875,2024,4,15,2.26
-6.5,107.5,2024,4,15,2.44
-6.5,108.125,2024,4,15,1.01
-6.5,108.75,2024,4,15,0.94
-6.5,109.375,2024,4,15,0.88
-6.5,110.0,2024,4,15,1.29
-6.5,110.625,2024,4,15,2.89
-6.5,111.25,2024,4,15,4.44
-6.5,111.875,2024,4,15,4.33
-6.5,112.5,2024,4,15,3.56
-6.5,113.125,2024,4,15,2.35
-6.5,113.75,2024,4,15,1.62
-6.5,114.375,2024,4,15,1.17
-6.0,105.625,2024,4,15,11.58
-6.0,106.25,2024,4,15,5.88
-6.0,106.875,2024,4,15,2.61
-6.0,107.5,2024,4,15,2.51
-6.0,108.125,2024,4,15,1.5
-6.0,108.75,2024,4,15,0.94
-6.0,109.375,2024,4,15,0.42
-6.0,110.0,2024,4,15,0.39
-6.0,110.625,2024,4,15,0.55
-6.0,111.25,2024,4,15,0.97
-6.0,111.875,2024,4,15,1.32
-6.0,112.5,2024,4,15,1.47
-6.0,113.125,2024,4,15,1.26
-6.0,113.75,2024,4,15,1.07
-6.0,114.375,2024,4,15,0.86
-5.5,105.625,2024,4,15,3.45
-5.5,106.25,2024,4,15,3.6
-5.5,106.875,2024,4,15,2.66
-5.5,107.5,2024,4,15,2.64
-5.5,108.125,2024,4,15,1.44
-5.5,108.75,2024,4,15,0.61
-5.5,109.375,2024,4,15,0.37
-5.5,110.0,2024,4,15,0.33
-5.5,110.625,2024,4,15,0.46
-5.5,111.25,2024,4,15,0.6
-5.5,111.875,2024,4,15,0.78
-5.5,112.5,2024,4,15,0.92
-5.5,113.125,2024,4,15,0.81
-5.5,113.75,2024,4,15,0.73
-5.5,114.375,2024,4,15,0.54
-9.0,105.625,2024,4,16,0.05
-9.0,106.25,2024,4,16,0.03
-9.0,106.875,2024,4,16,0.04
-9.0,107.5,2024,4,16,0.03
-9.0,108.125,2024,4,16,0.14
-9.0,108.75,2024,4,16,0.31
-9.0,109.375,2024,4,16,0.39
-9.0,110.0,2024,4,16,0.36
-9.0,110.625,2024,4,16,0.64
-9.0,111.25,2024,4,16,1.21
-9.0,111.875,2024,4,16,1.19
-9.0,112.5,2024,4,16,1.5
-9.0,113.125,2024,4,16,2.0
-9.0,113.75,2024,4,16,2.32
-9.0,114.375,2024,4,16,2.71
-8.5,105.625,2024,4,16,2.3
-8.5,106.25,2024,4,16,0.4
-8.5,106.875,2024,4,16,0.21
-8.5,107.5,2024,4,16,0.13
-8.5,108.125,2024,4,16,0.21
-8.5,108.75,2024,4,16,0.46
-8.5,109.375,2024,4,16,1.0
-8.5,110.0,2024,4,16,1.65
-8.5,110.625,2024,4,16,2.72
-8.5,111.25,2024,4,16,2.75
-8.5,111.875,2024,4,16,3.36
-8.5,112.5,2024,4,16,2.69
-8.5,113.125,2024,4,16,1.56
-8.5,113.75,2024,4,16,2.09
-8.5,114.375,2024,4,16,1.12
-8.0,105.625,2024,4,16,10.93
-8.0,106.25,2024,4,16,3.97
-8.0,106.875,2024,4,16,2.23
-8.0,107.5,2024,4,16,2.08
-8.0,108.125,2024,4,16,1.82
-8.0,108.75,2024,4,16,3.05
-8.0,109.375,2024,4,16,5.28
-8.0,110.0,2024,4,16,5.5
-8.0,110.625,2024,4,16,8.24
-8.0,111.25,2024,4,16,5.17
-8.0,111.875,2024,4,16,5.11
-8.0,112.5,2024,4,16,2.9
-8.0,113.125,2024,4,16,1.83
-8.0,113.75,2024,4,16,2.52
-8.0,114.375,2024,4,16,3.27
-7.5,105.625,2024,4,16,20.08
-7.5,106.25,2024,4,16,8.99
-7.5,106.875,2024,4,16,5.68
-7.5,107.5,2024,4,16,7.0
-7.5,108.125,2024,4,16,4.15
-7.5,108.75,2024,4,16,5.41
-7.5,109.375,2024,4,16,9.0
-7.5,110.0,2024,4,16,11.27
-7.5,110.625,2024,4,16,11.38
-7.5,111.25,2024,4,16,6.36
-7.5,111.875,2024,4,16,4.31
-7.5,112.5,2024,4,16,2.22
-7.5,113.125,2024,4,16,1.51
-7.5,113.75,2024,4,16,1.56
-7.5,114.375,2024,4,16,2.6
-7.0,105.625,2024,4,16,18.73
-7.0,106.25,2024,4,16,7.1
-7.0,106.875,2024,4,16,3.29
-7.0,107.5,2024,4,16,2.06
-7.0,108.125,2024,4,16,1.88
-7.0,108.75,2024,4,16,4.09
-7.0,109.375,2024,4,16,7.49
-7.0,110.0,2024,4,16,12.33
-7.0,110.625,2024,4,16,10.06
